file_path,filename,start_time,end_time,duration,size,n_samples
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E636.200,7178E636.200,2017-06-28 00:52:34.608469,2017-06-28 00:52:55.941802,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E637.200,7178E637.200,2017-06-28 00:52:55.940125,2017-06-28 00:53:17.273458,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E638.200,7178E638.200,2017-06-28 00:53:17.271812,2017-06-28 00:53:38.605145,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E639.200,7178E639.200,2017-06-28 00:53:38.603500,2017-06-28 00:53:59.936833,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E63A.200,7178E63A.200,2017-06-28 00:53:59.935188,2017-06-28 00:54:21.268521,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E63B.200,7178E63B.200,2017-06-28 00:54:21.266875,2017-06-28 00:54:42.600208,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E63C.200,7178E63C.200,2017-06-28 00:54:42.598531,2017-06-28 00:55:03.931864,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E63D.200,7178E63D.200,2017-06-28 00:55:03.930219,2017-06-28 00:55:25.263552,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E63E.200,7178E63E.200,2017-06-28 00:55:25.261906,2017-06-28 00:55:46.595239,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E63F.200,7178E63F.200,2017-06-28 00:55:46.593594,2017-06-28 00:56:07.926927,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E640.200,7178E640.200,2017-06-28 00:56:07.925250,2017-06-28 00:56:29.258583,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E641.200,7178E641.200,2017-06-28 00:56:29.256937,2017-06-28 00:56:50.590270,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E642.200,7178E642.200,2017-06-28 00:56:50.588625,2017-06-28 00:57:11.921958,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E643.200,7178E643.200,2017-06-28 00:57:11.920313,2017-06-28 00:57:33.253646,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E644.200,7178E644.200,2017-06-28 00:57:33.251969,2017-06-28 00:57:54.585302,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E645.200,7178E645.200,2017-06-28 00:57:54.583656,2017-06-28 00:58:15.916989,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E646.200,7178E646.200,2017-06-28 00:58:15.915344,2017-06-28 00:58:37.248677,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E647.200,7178E647.200,2017-06-28 00:58:37.247031,2017-06-28 00:58:58.580364,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E648.200,7178E648.200,2017-06-28 00:58:58.578719,2017-06-28 00:59:19.912052,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E649.200,7178E649.200,2017-06-28 00:59:19.910375,2017-06-28 00:59:41.243708,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E64A.200,7178E64A.200,2017-06-28 00:59:41.242063,2017-06-28 01:00:02.575396,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E64B.200,7178E64B.200,2017-06-28 01:00:02.573750,2017-06-28 01:00:23.907083,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E64C.200,7178E64C.200,2017-06-28 01:00:23.905437,2017-06-28 01:00:45.238770,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E64D.200,7178E64D.200,2017-06-28 01:00:45.237094,2017-06-28 01:01:06.570427,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E64E.200,7178E64E.200,2017-06-28 01:01:06.568781,2017-06-28 01:01:27.902114,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E64F.200,7178E64F.200,2017-06-28 01:01:27.900469,2017-06-28 01:01:49.233802,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E650.200,7178E650.200,2017-06-28 01:01:49.232156,2017-06-28 01:02:10.565489,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E651.200,7178E651.200,2017-06-28 01:02:10.563813,2017-06-28 01:02:31.897146,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E652.200,7178E652.200,2017-06-28 01:02:31.895500,2017-06-28 01:02:53.228833,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E653.200,7178E653.200,2017-06-28 01:02:53.227187,2017-06-28 01:03:14.560520,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E654.200,7178E654.200,2017-06-28 01:03:14.558875,2017-06-28 01:03:35.892208,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E655.200,7178E655.200,2017-06-28 01:03:35.890562,2017-06-28 01:03:57.223895,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E656.200,7178E656.200,2017-06-28 01:03:57.222219,2017-06-28 01:04:18.555552,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E657.200,7178E657.200,2017-06-28 01:04:18.553906,2017-06-28 01:04:39.887239,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E658.200,7178E658.200,2017-06-28 01:04:39.885594,2017-06-28 01:05:01.218927,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E659.200,7178E659.200,2017-06-28 01:05:01.217281,2017-06-28 01:05:22.550614,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E65A.200,7178E65A.200,2017-06-28 01:05:22.548937,2017-06-28 01:05:43.882270,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E65B.200,7178E65B.200,2017-06-28 01:05:43.880625,2017-06-28 01:06:05.213958,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E65C.200,7178E65C.200,2017-06-28 01:06:05.212312,2017-06-28 01:06:26.545645,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E65D.200,7178E65D.200,2017-06-28 01:06:26.544000,2017-06-28 01:06:47.877333,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E65E.200,7178E65E.200,2017-06-28 01:06:47.875656,2017-06-28 01:07:09.208989,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E65F.200,7178E65F.200,2017-06-28 01:07:09.207344,2017-06-28 01:07:30.540677,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E660.200,7178E660.200,2017-06-28 01:07:30.539031,2017-06-28 01:07:51.872364,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E661.200,7178E661.200,2017-06-28 01:07:51.870719,2017-06-28 01:08:13.204052,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E662.200,7178E662.200,2017-06-28 01:08:13.202375,2017-06-28 01:08:34.535708,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E663.200,7178E663.200,2017-06-28 01:08:34.534062,2017-06-28 01:08:55.867395,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E664.200,7178E664.200,2017-06-28 01:08:55.865750,2017-06-28 01:09:17.199083,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E665.200,7178E665.200,2017-06-28 01:09:17.197438,2017-06-28 01:09:38.530771,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E666.200,7178E666.200,2017-06-28 01:09:38.529125,2017-06-28 01:09:59.862458,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E667.200,7178E667.200,2017-06-28 01:09:59.860781,2017-06-28 01:10:21.194114,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E668.200,7178E668.200,2017-06-28 01:10:21.192469,2017-06-28 01:10:42.525802,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E669.200,7178E669.200,2017-06-28 01:10:42.524156,2017-06-28 01:11:03.857489,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E66A.200,7178E66A.200,2017-06-28 01:11:03.855844,2017-06-28 01:11:25.189177,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E66B.200,7178E66B.200,2017-06-28 01:11:25.187500,2017-06-28 01:11:46.520833,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E66C.200,7178E66C.200,2017-06-28 01:11:46.519188,2017-06-28 01:12:07.852521,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E66D.200,7178E66D.200,2017-06-28 01:12:07.850875,2017-06-28 01:12:29.184208,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E66E.200,7178E66E.200,2017-06-28 01:12:29.182563,2017-06-28 01:12:50.515896,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E66F.200,7178E66F.200,2017-06-28 01:12:50.514219,2017-06-28 01:13:11.847552,21.333333333333332,8388608,4096000
